community_id,city,state
13197,Lenox,MA
4926,Covington,KY
6938,Dayton,TX
8221,Croton on Hudson,NY
13179,Lee,MA
2581,Butler,PA
13928,Preston,MD
5604,White Stone,VA
7903,Barrington,RI
20479,Vernon,TX
1691,Port Jefferson,NY
1760,Knowlton,QC
2150,Roselle,IL
10546,South Boardman,MI
2240,Eatontown,NJ
64,South Orleans,MA
1631,Rahway,NJ
4111,Swedesboro,NJ
19018,Buffalo,MO
129,Fort Lee,NJ
32864,Cushing,WI
10622,Atoka,OK
3352,Lagrange,GA
671,Mount Arlington,NJ
7420,Fort Valley,GA
1248,Shelbyville,IN
2691,Kearny,NJ
8901,Highland,IL
10915,Choctaw,OK
5031,Sciota,PA
12662,Upper Tantallon,NS
18450,Efland,NC
7231,Annville,PA
15942,Spencerville,MD
15816,Grayling,MI
8167,South Lyon,MI
16358,Savannah,MO
24267,Hallock,MN
5268,Bolivar,OH
22509,Chamberlain,SD
4622,Melrose Park,IL
9599,Utterson,ON
23820,Pearlington,MS
47,Dennis Port,MA
9927,Little Britain,ON
1226,Bellmawr,NJ
10521,Bishopville,SC
6951,Tuckerton,NJ
16271,Cambridge,VT
2335,Treasure Island,FL
3368,Westhampton,NY
1495,Hertford,NC
14194,Camden Wyoming,DE
7977,Sylva,NC
7391,Bunnell,FL
27357,Earlton,ON
8491,Pleasant Grove,UT
8524,Collinsville,OK
10796,Harrison,AR
9836,Juneau,WI
20761,Alexandria,TN
3404,Ocean City,MD
22211,Guayanilla,PR
1413,Middlesex,NJ
12930,Chetek,WI
11044,Alamosa,CO
13917,Galena,MD
13747,Lively,ON
10060,Cumberland,MD
17273,Richwood,WV
13589,Tybee Island,GA
8912,Sainte Julie,QC
7704,Rathdrum,ID
14207,Swanton,VT
11692,Sault Ste. Marie,ON
10833,Soldotna,AK
1793,Franklin,NJ
24808,Livermore Falls,ME
13536,Toa Baja,PR
5970,Effort,PA
2974,Lagrangeville,NY
13475,Silt,CO
6588,Twin Falls,ID
2395,Marble Falls,TX
812,Saco,ME
10324,Starkville,MS
4982,Indian Trail,NC
4521,Rosenberg,TX
181,Natick,MA
156,Bristol,RI
168,Carbondale,IL
3927,Winnetka,IL
20128,Knox,IN
188,Edgerton,WI
10431,Sylvan Lake,AB
7995,Mason City,IA
8873,Longueuil,QC
142,Abington,MA
20913,Free Soil,MI
5135,Catasauqua,PA
11637,Garland,NE
2600,Sun City Center,FL
18918,Newfoundland,PA
6086,Peterborough,NH
19029,Thomasville,PA
9525,Greenville,IL
800,Dartmouth,MA
6534,Burlington,NC
5861,Bountiful,UT
5150,Hartfield,VA
9485,Lewisburg,PA
20527,Ayden,NC
9117,Isanti,MN
9285,Seymour,IN
6105,Beaver Dam,WI
12506,Cascade,ID
6153,Sandwich,IL
1811,Antioch,IL
13253,Ventnor City,NJ
6023,Belleville,WI
7577,Stephenville,TX
6219,Louisa,VA
17969,Fruitdale,AL
19157,Pocahontas,IL
4427,Creve Coeur,MO
12670,Lunenburg,NS
665,Albemarle,NC
1614,Tewksbury,MA
6761,Holt,MI
10073,Ingram,TX
20404,Miranda,CA
1555,Longboat Key,FL
1318,Youngsville,NC
15623,Boonville,CA
18256,Cedar,MN
9278,Rifle,CO
29544,Kane,PA
9060,Lawton,OK
4757,Kentfield,CA
11133,Fremont,OH
5068,Miamisburg,OH
18974,Mount Gilead,NC
119,Lovettsville,VA
17516,Arapahoe,NE
7786,Latrobe,PA
49079,Knowlesville,NB
9881,Yreka,CA
2969,Monroeville,PA
20881,Goulds,NL
3989,Severance,CO
9456,Louisburg,KS
14466,Naples,NY
2758,Merritt Island,FL
1757,San Angelo,TX
6422,Crowley,TX
26624,Mead,OK
14570,Idabel,OK
1803,Grafton,MA
1865,Mequon,WI
4782,North Augusta,SC
8946,Comanche,TX
2897,Wentzville,MO
15892,Syracuse,IN
3655,Apple Valley,MN
21709,Saint Ignatius,MT
9141,York,ON
12005,Bargersville,IN
19155,Westfield,WI
1435,Houma,LA
2117,Rumson,NJ
7407,Rock Island,IL
37463,New Windsor,IL
13062,Walsenburg,CO
29093,Silver Creek,NE
11845,Plainview,TX
173,Eureka,MO
1656,Marion,IA
3485,Boston,MA
22892,Coulterville,CA
939,West Bend,WI
6150,Aiea,HI
176,Hartwell,GA
68747,Listuguj,QC
8791,Perrysburg,OH
599,East Orange,NJ
8724,Genoa,OH
10372,Fort Bragg,CA
12405,Rio Grande,PR
6330,Logansport,IN
12404,Pittsburg,TX
7101,Hartsdale,NY
12313,Killington,VT
2957,Westmount,QC
19766,Fairmont Hot Springs,BC
5947,Rotonda West,FL
14709,Chauvin,AB
4641,North Sioux City,SD
1438,Oxford,MI
17390,Brusly,LA
2991,Las Vegas,NM
27130,Fort Branch,IN
20155,Rapid City,MI
234,Butte,MT
4525,Pennsburg,PA
9555,Logan,IA
5278,Destrehan,LA
13493,Hallowell,ME
854,Show Low,AZ
747,Shrewsbury,MA
7940,Minturn,CO
6759,Clarence Center,NY
5397,Essex,NY
605,Columbus,WI
29057,Sedalia,NC
9550,Newport,TN
14087,Wilsall,MT
8545,Bettendorf,IA
26937,Lafayette,AL
1574,Wendell,NC
231,Eureka Springs,AR
8128,Ephrata,PA
17221,Shelbyville,IL
33701,Ceresco,MI
1641,Deer Park,NY
17494,Martin,GA
11851,West End,NC
4036,Chappaqua,NY
13272,Rayne,LA
4705,Aberdeen,NC
12003,Bayfield,CO
9050,Florence,CO
12340,Devon,AB
14728,Nashville,IN
4914,Greensburg,IN
759,Frankfort,IL
5459,Effingham,IL
12235,Orange Beach,AL
12899,Lake Hughes,CA
21525,Cherry Valley,IL
13606,Springbrook,AB
26279,Leggett,CA
23992,Stamford,TX
10425,Cherryville,BC
5810,Galway,NY
10097,Caledonia,MN
12491,Osgoode,ON
743,Auburn,MA
4901,Woodbridge,CT
10278,Salmon Arm,BC
9016,North Bend,WA
10077,Frederiksted,VI
9031,Almont,MI
693,Landing,NJ
10263,Union,MO
1427,Front Royal,VA
9521,Cambridge,MN
2925,Fountain Valley,CA
1762,Cambridge,NE
2533,Westbury,NY
21993,Whycocomagh,NS
5053,Miramar Beach,FL
5917,Canyon Lake,TX
13587,Davis,WV
4892,Friday Harbor,WA
1129,Lisle,IL
15538,Attica,NY
1235,Broken Arrow,OK
16396,Crystal Springs,MS
20554,Riverside,IA
21438,Caronport,SK
17176,Morrison,IL
2361,Port Richey,FL
5332,Schnecksville,PA
2717,Avenel,NJ
5121,New Palestine,IN
1523,Houtzdale,PA
1661,Morrisville,NC
3068,Independence,KY
1886,Westminster,CA
5147,Midland,NC
4894,Wakefield,RI
11693,Alliston,ON
8702,Boone,NC
8390,Stevensville,MD
945,Orangevale,CA
2806,Beachwood,NJ
2445,Pomona,CA
20634,Anthony,FL
27601,Odon,IN
12259,Campbellton,NB
2764,Sanger,TX
6194,Chickasha,OK
1286,Paramount,CA
1257,Monticello,IN
3933,Santa Rosa Beach,FL
124,Bedford,MA
3889,Pennsauken,NJ
11202,Carolina,PR
9341,Nacogdoches,TX
8707,Youngsville,LA
2962,Pearland,TX
16800,Dauphin Island,AL
20546,Shell Knob,MO
3923,Gladstone,OR
7578,Trinidad,CO
21476,Brule,AB
6065,Holyoke,MA
4620,Waterford,MI
8313,Blackfoot,ID
2652,Lakeway,TX
4232,Harrisburg,NC
3347,Baxter,MN
4205,Lakewood Ranch,FL
11276,Newport,OR
15910,Weyauwega,WI
9022,Seneca Falls,NY
19243,Neepawa,MB
35233,Manchaug,MA
4276,Zion,IL
2808,North Miami,FL
3323,Richland,WA
1798,Topsfield,MA
1742,Pigeon Forge,TN
8172,Wilburton,OK
20134,Mapleton,MN
4775,Waunakee,WI
5864,Wamego,KS
1378,Glen Carbon,IL
16418,Surry,VA
18741,Cisco,GA
2642,Temple City,CA
1728,Lillington,NC
11378,Whittier,NC
6631,Ashland,OH
15710,Bradley,CA
8594,Collinsville,IL
646,East Rutherford,NJ
15295,Axton,VA
13218,Kirkland,IL
4661,Carrboro,NC
7373,Independence,OH
20799,Lakehead,CA
11676,Kalama,WA
20778,Morrison,TN
16612,Memphis,MI
16439,Southwest Harbor,ME
5316,Ballston Spa,NY
3946,Oreland,PA
5754,Amagansett,NY
12256,Lincoln,NB
12543,Morgan,UT
28946,Streetman,TX
1447,Kings Park,NY
11358,Twin Lake,MI
18150,Mc David,FL
7297,Mountville,PA
8778,Natchitoches,LA
10390,Waldoboro,ME
11954,Burton,OH
9582,Bridgton,ME
7954,Old Fort,NC
10986,Midway,GA
12074,Demotte,IN
12703,Woodford,VA
19479,Siletz,OR
5658,Barre,MA
2164,Skillman,NJ
1922,Moscow,ID
13000,Newaygo,MI
22645,Mansonville,QC
10091,Uniontown,PA
6848,Browns Mills,NJ
1719,Gurnee,IL
13830,Pinon Hills,CA
2091,Englewood Cliffs,NJ
10398,Berea,KY
1315,Detroit Lakes,MN
1627,Salem,NH
17080,Wahpeton,ND
1575,San Fernando,CA
10671,New Baltimore,NY
5309,Weatogue,CT
9280,Hastings on Hudson,NY
6677,Marathon,FL
3775,Jefferson,GA
23002,Centre,AL
4159,Harrison City,PA
11527,Clayton,IN
8427,Willard,MO
5532,South Salem,NY
1791,Knightdale,NC
5688,Kinderhook,NY
437,Freeport,NY
8866,Saint Albans,VT
15617,Cassville,MO
7085,Pismo Beach,CA
789,Norwood,MA
606,Lincoln City,OR
14369,Henderson,KY
1847,Hoover,AL
14692,Womelsdorf,PA
26077,Slayton,MN
8412,Georgetown,KY
2461,Poway,CA
647,Scotts Valley,CA
2083,Trumbull,CT
1999,Germantown,WI
9198,Okanogan,WA
19580,Mackinaw City,MI
23538,Vadito,NM
2664,Sicklerville,NJ
9265,Washington,MO
5280,Bear,DE
6998,Nogales,AZ
14672,Strafford,MO
1456,Hauppauge,NY
5221,Amelia,OH
14304,Jamestown,OH
638,Aptos,CA
3913,Winston,OR
14226,West Hurley,NY
14190,Mc Donald,PA
7379,Claremore,OK
1412,Guilderland,NY
24810,Wabamun,AB
11548,Dundas,ON
5695,Saint Johnsbury,VT
897,Bartlett,TN
5093,Groton,CT
2256,Whitinsville,MA
20364,East Canaan,CT
1532,Granada Hills,CA
4781,Jefferson City,TN
6565,Susanville,CA
7884,Ridgeland,SC
5057,Bayville,NJ
1336,Hicksville,NY
8596,Chino Valley,AZ
4676,Niles,MI
6870,Ocean Beach,NY
4136,Spring House,PA
6228,Lewiston,ME
2367,Trabuco Canyon,CA
5718,Kihei,HI
11430,Clifton Heights,PA
14140,Hot Springs,SD
6688,Hurricane,WV
6361,Walker,MN
2791,Keasbey,NJ
3836,Lebanon,MO
14920,Cameron,TX
9167,White Salmon,WA
15641,Paris,IL
3525,New York,NY
4730,Palmer,TX
5674,Charlotte Hall,MD
8372,Dollard Des Ormeaux,QC
2597,North Aurora,IL
739,Cooper City,FL
20179,Big Bear City,CA
6324,Longport,NJ
4989,Holly,MI
16349,Circleville,OH
1879,Northport,NY
36650,Chippewa Lake,MI
2663,Gaston,SC
2955,Benton,KY
15436,Eagle River,WI
17974,Saint Hyacinthe,QC
10051,Steubenville,OH
195,Keene,NH
15539,Lagunitas,CA
10275,Fitzroy Harbour,ON
14705,Wetaskiwin,AB
14070,West Plains,MO
6845,South Dartmouth,MA
10148,Lake Butler,FL
6050,Blanco,TX
11103,Guadalupe,CA
2048,Cary,IL
1294,Metuchen,NJ
25817,Hillsboro,KS
16617,Joint Base Mdl,NJ
20603,Pigeon,MI
14332,Wakefield,VA
522,Goffstown,NH
5320,Georgetown,SC
21443,Midland City,AL
8639,Howey in the Hills,FL
9361,Watkins Glen,NY
9274,Walterboro,SC
1971,Avon,IN
3052,Vernon Hills,IL
7211,Schulenburg,TX
15879,Dalton,OH
20326,Hesston,KS
12739,Yachats,OR
17266,Hammond,ON
22399,Ojo Caliente,NM
21482,Dallas,WI
4929,Mars Hill,NC
10357,Paradise,CA
6075,Taylor,TX
18294,Black Diamond,AB
9254,Ellijay,GA
13350,Mayaguez,PR
6299,Paris,TX
2577,Irvington,NJ
10748,Tomahawk,WI
698,Miramar,FL
3320,Florence,MA
713,Long Valley,NJ
9560,Somerset,WI
1216,Sewickley,PA
9872,Glenn Dale,MD
5474,Watkinsville,GA
10650,Heber City,UT
15541,Ashland,WI
9172,Enid,OK
4312,Bloomington,MN
2643,Monrovia,CA
5370,Lewiston,NY
7223,Murdock,FL
5574,Shrub Oak,NY
5520,Mansfield Center,CT
9024,Los Osos,CA
22764,Bothwell,ON
15409,Pelion,SC
11772,Hudson,QC
10881,Deadwood,SD
12234,Sidney,MT
5693,New York,NY
1112,La Grange,IL
5178,Austin,TX
14412,Coldstream,BC
20865,Linden,PA
7217,Harvard,IL
8796,Hugo,OK
1714,Burlington,WI
5129,Blaine,WA
5745,Hamburg,NJ
7599,Broussard,LA
4339,Shoreline,WA
10612,Sutter Creek,CA
9127,Cold Lake,AB
18170,Spring Valley,IL
709,Davie,FL
13091,Perryville,MO
16252,Wyoming,PA
1015,College Park,MD
4847,Tipp City,OH
27435,Kents Hill,ME
16793,Headingley,MB
10484,Hiawatha,IA
8879,Port Huron,MI
10725,Kankakee,IL
2422,Catonsville,MD
1317,South Plainfield,NJ
9037,Calistoga,CA
8470,West Newton,PA
8130,Harpswell,ME
28685,Selman City,TX
6388,Chaska,MN
9614,Boucherville,QC
11226,Geneva,OH
5636,Beach Haven,NJ
12346,Rogersville,TN
14802,Deming,WA
13305,Nitro,WV
12016,Coupeville,WA
13037,Gimli,MB
6908,Angleton,TX
219,Middleboro,MA
2416,Linthicum Heights,MD
7272,Homestead,PA
5174,Austin,TX
5996,Rickreall,OR
761,North Oxford,MA
16571,Lake Leelanau,MI
1853,Springfield,NJ
13745,Whitecourt,AB
4589,Montague,MA
20576,Port Crane,NY
11518,Amelia Court House,VA
32873,Dixon Springs,TN
1168,Olympia Fields,IL
19049,Morrisburg,ON
8598,Rocky Mountain House,AB
6710,Cottage Grove,WI
15031,Olyphant,PA
534,Roseland,NJ
356,Bridgeton,NJ
5085,East Lyme,CT
9149,Weyburn,SK
5484,Bainbridge Island,WA
12018,Newfoundland,NJ
3262,Russellville,AL
14979,Scotland,ON
7514,Rhinelander,WI
13343,Caro,MI
3235,Cheshire,CT
6307,Prairie Du Sac,WI
3190,Roseville,MN
1727,Plaistow,NH
999,Burtonsville,MD
13995,Manquin,VA
6589,Corrales,NM
7944,Manotick,ON
2306,Jamaica,NY
9363,Oil City,PA
2644,La Habra,CA
17493,Luzerne,PA
427,Tenafly,NJ
2486,Copiague,NY
16326,Laie,HI
6674,Bethany,OK
11543,Santa Ynez,CA
8148,Opelousas,LA
9272,Idyllwild,CA
7557,King City,ON
3825,Jarrettsville,MD
28157,Grovespring,MO
16127,Filer,ID
3326,Grass Lake,MI
499,Pittsfield,MA
13949,Fruita,CO
4878,Westbrook,ME
12245,Boone,IA
213,Millville,NJ
6103,Langley,WA
4868,Altamont,NY
15089,Liberal,KS
9529,Hewitt,TX
5554,South Milwaukee,WI
8776,Thibodaux,LA
3290,Old Greenwich,CT
7532,Maple,ON
14157,Chittenango,NY
7926,Conover,NC
21256,Augusta,KY
7722,Saxonburg,PA
20962,Scales Mound,IL
4367,Dickinson,TX
8861,Chambly,QC
679,Andover,NJ
8467,Mililani,HI
2632,Krum,TX
1322,Coconut Creek,FL
5994,Rensselaer,NY
6175,Ontario,NY
8250,Center Line,MI
845,Hampton,VA
4529,Godfrey,IL
15769,Kamas,UT
15493,Steinhatchee,FL
2280,Milford,PA
9676,Roanoke Rapids,NC
5832,Pennsville,NJ
5999,Cape Elizabeth,ME
12165,Moose Jaw,SK
7370,Penn Yan,NY
24062,West Point,CA
17562,Mcintosh,NM
8677,Tumwater,WA
19926,New Roads,LA
3780,Bonner Springs,KS
12749,Bigfork,MT
17297,Richlands,VA
13263,Breaux Bridge,LA
4212,Rocky Hill,CT
9372,Chatsworth,GA
9336,Lewisville,NC
25318,Neodesha,KS
7016,Ukiah,CA
4294,National City,CA
936,Montverde,FL
5108,Hiawassee,GA
10683,Boys Town,NE
4579,Beacon Falls,CT
4014,Clayton,NJ
3956,West Cornwall,CT
362,Medford,NJ
15994,Baden,PA
2154,West Long Branch,NJ
6611,Portsmouth,OH
2873,Ponte Vedra Beach,FL
8618,Belton,TX
11521,Bean Station,TN
4155,Mamaroneck,NY
8567,Port Perry,ON
5001,East Hampton,NY
6526,Maywood,CA
15255,Waterville Valley,NH
27771,Rock Valley,IA
10001,Cambria,CA
2350,Hewlett,NY
892,Lexington,VA
2891,Niwot,CO
6535,Lancaster,SC
3842,Avon,OH
29343,Sanderson,TX
6574,Belmont,NC
10094,Madison,NC
4688,Cape Canaveral,FL
4855,Hudsonville,MI
1237,Brookfield,IL
7724,Waterville,ME
1509,Ponchatoula,LA
12336,Murphysboro,IL
9451,Frankfort,KY
17206,Pawhuska,OK
22814,Dalton,PA
5974,Averill Park,NY
11550,Bobcaygeon,ON
7670,Haledon,NJ
9730,Camano Island,WA
8017,Barboursville,WV
6268,Williamson,NY
12747,Columbia Falls,MT
15117,Caseyville,IL
21498,Bremen,ME
1122,Raynham,MA
7160,Nancy,KY
9596,Far Rockaway,NY
6090,Sachse,TX
10919,Mineral Wells,TX
20,Nantucket,MA
748,Scottdale,GA
9846,Dillsburg,PA
4858,Gaston,OR
737,Lunenburg,MA
848,Tinley Park,IL
2798,Flushing,MI
1069,Midvale,UT
3411,Castaic,CA
22188,Manitowish Waters,WI
7767,Hollis Center,ME
20045,Mohawk,NY
252,Pomona,NY
4361,Lacombe,AB
1771,Fulton,NY
13333,Monterey,MA
13649,Sainte Rose,QC
5660,Essex,CT
9847,Hopewell,VA
15542,Mariposa,CA
12497,Kilworthy,ON
2382,Saukville,WI
18710,Jasper,ON
10271,North Vernon,IN
3126,Atco,NJ
4721,Midlothian,TX
11934,La Prairie,QC
5774,Spokane Valley,WA
11222,Oberlin,OH
2364,Desert Hot Springs,CA
29754,New Auburn,MN
25147,Mount Tabor,NJ
1768,Roberts,WI
1837,Secaucus,NJ
4946,Elizabethtown,KY
2697,Bee Cave,TX
11260,Laurinburg,NC
5302,Carson,CA
1255,Williston,ND
4913,Denham Springs,LA
11056,Grosse Ile,MI
6613,Fairborn,OH
15443,Sparta,GA
3446,Northampton,MA
19646,Garden Valley,ID
27245,Quantico,MD
6077,Cherry Valley,MA
1212,La Grange Park,IL
9818,Estevan,SK
15162,Lake Ann,MI
11340,Hollywood,MD
2257,Ho Ho Kus,NJ
12632,Cannon Beach,OR
10707,Apollo,PA
15547,Grasonville,MD
28271,Bloomfield Kings Co,NB
3797,Clovis,NM
6002,Milpitas,CA
15568,Falls Village,CT
23342,Princeville,IL
6949,Merced,CA
3574,New York,NY
1537,East Helena,MT
22241,Greenbank,ON
32526,Langeloth,PA
416,Hightstown,NJ
2838,Bailey,CO
1508,Newton,IA
15640,De Soto,MO
9479,Washington,IN
5187,Austin,TX
8976,Cheney,KS
1900,Marlboro,NJ
14464,Sloughhouse,CA
225,Oxford,MA
7284,Hillsboro,MO
9722,South Padre Island,TX
13525,Glen Dale,WV
2649,Voorhees,NJ
5465,Campbell Hall,NY
15212,Hannon,ON
8838,Vail,CO
17020,Botsford,CT
6386,Victoria,MN
622,Brockton,MA
4602,Fairless Hills,PA
226,Wrentham,MA
16217,Heidelberg,ON
407,Needham Heights,MA
7911,Ocean View,DE
23897,Saint Mathieu De Laprairie,QC
2685,Scio,OR
15317,Tilton,IL
20619,Garibaldi,OR
8338,Stevenson,MD
13829,Waubaushene,ON
3283,Saint Simons Island,GA
7731,Marlborough,NH
3082,Duncanville,TX
4410,Holland,NY
17574,Goshen,CA
24115,Church Rock,NM
12252,Ben Lomond,CA
7812,Herminie,PA
19632,Watertown,MN
5271,Stow,OH
4364,Brisbane,CA
11681,Fort Payne,AL
857,Parkton,NC
6482,Cedarville,NJ
58,South Dennis,MA
7629,Oxford,AL
21458,Delta,ON
6478,Lodi,CA
3976,Williamstown,NJ
7165,Rochester Hills,MI
10192,Saint Joseph,MI
3474,Boston,MA
2037,Congers,NY
5640,Wilbraham,MA
2420,Chestertown,MD
9725,Hopkins,MI
477,White City,OR
10265,Beatrice,NE
7425,La Conner,WA
5207,Austin,TX
3850,Moraga,CA
666,Plantation,FL
9670,Stuyvesant,NY
3421,Monmouth Junction,NJ
12885,Saint James,MO
1050,Johns Creek,GA
7710,Elizabethtown,PA
17373,Conneaut Lake,PA
9160,Henderson,NC
2809,Manlius,NY
5972,Oakley,CA
4541,Northford,CT
7880,Madison Heights,MI
27758,Spring Grove,VA
22844,Pomfret,MD
5412,Seagoville,TX
12156,Osoyoos,BC
8080,Coarsegold,CA
11636,Poolville,TX
24735,Gwynne,AB
16713,Athol,ID
20059,Salina,UT
819,Westport,MA
27609,Oakland,NE
5218,Austin,TX
9583,Crooksville,OH
10549,Chazy,NY
15846,Waupaca,WI
4325,Schwenksville,PA
13692,Lemont,PA
1167,Chicago Heights,IL
19084,Seabeck,WA
474,Washington Crossing,PA
4116,Murray,UT
11443,Galena,IL
5942,Dresher,PA
16845,Coleman,AB
2235,Hampton Bays,NY
2230,Milford,CT
4734,Smithville,TX
3093,Worthington,OH
5363,Niagara Falls,NY
4544,Golden Valley,MN
1544,Stony Brook,NY
7684,Grinnell,IA
1663,Coram,NY
11437,Breckenridge,TX
7363,Clinton,MS
12084,Elmira,OR
12091,Starke,FL
1103,East Hanover,NJ
13221,Franklin,NH
2010,Pickens,SC
8827,Beaconsfield,QC
15098,Sherkston,ON
11266,Lucerne Valley,CA
10233,Brunswick,MD
15548,Richmond,ON
20644,Mayne Island,BC
6005,Cumberland Foreside,ME
12838,Lebanon,KY
9253,Allegany,NY
4568,Genoa,IL
24935,Deepwater,NJ
28184,Brocton,NY
8025,Waynesboro,VA
4249,Coon Rapids,MN
15960,Quesnel,BC
2638,Baldwin Park,CA
15705,Lancaster,ON
11582,Quitman,GA
1408,Methuen,MA
7000,Tullahoma,TN
9561,Mount Shasta,CA
7324,Eighty Four,PA
12517,Port Dover,ON
6839,Canterbury,CT
4130,Huntington Park,CA
5171,Austin,TX
14938,Fowler,IN
2406,Centerport,NY
5118,Pine Island,NY
1242,Spencer,MA
12826,Baker,LA
4828,Casco,ME
6993,Marana,AZ
6353,Monmouth,OR
10332,Sugar City,ID
733,Carmel,CA
9053,Beverly Hills,FL
14508,Martindale,TX
17099,Flesherton,ON
5522,Enumclaw,WA
749,Ferndale,CA
6370,Seaside,CA
3733,Grand Island,NE
3402,Woodbury Heights,NJ
6146,Accord,NY
12644,Gardendale,AL
805,El Sobrante,CA
8251,Crete,IL
2079,Harmans,MD
10392,Robinsonville,MS
4811,Neligh,NE
3478,Boston,MA
7761,New Stanton,PA
2311,San Juan Capistrano,CA
7563,Nobleton,ON
4856,Candler,NC
3752,Newman Lake,WA
6286,Tully,NY
9214,Danville,IL
7355,Pearl,MS
2907,Brossard,QC
9760,Fort White,FL
197,Locust Grove,GA
5842,Galena,OH
7727,Franklin Park,NJ
13513,Sneads Ferry,NC
11631,Winchester,ON
5904,East Saint Louis,IL
6956,Clarksville,MD
1099,Montville,NJ
14823,Hyde Park,VT
7769,Oregon,IL
3487,Boston,MA
10080,Hammonds Plains,NS
13407,Ashippun,WI
13914,Fort Morgan,CO
24280,Mountainburg,AR
9109,Pfafftown,NC
13818,Pearcy,AR
12808,Rogue River,OR
16405,Grawn,MI
4491,Norwood,NJ
15023,Palm,PA
1256,Celebration,FL
15148,Maysville,KY
2790,Rosemont,IL
13180,Ellenville,NY
1552,Clearlake,CA
4962,Wallkill,NY
1177,Epping,NH
6477,Porterville,CA
2993,Cedar Hill,TX
14576,Port Reading,NJ
17690,Baraboo,WI
1005,Diamond Springs,CA
22108,Marathon,NY
3810,Mclean,VA
15046,Saint Albans,MO
755,Salisbury,MA
4022,Cottage Grove,MN
16466,Mitchell,MB
7099,Grover Beach,CA
1857,Mount Sinai,NY
6398,Goose Creek,SC
1345,New Brunswick,NJ
12990,Kingshill,VI
25734,Yorktown,TX
1645,Port Jefferson Station,NY
23169,Crisfield,MD
13538,Caliente,CA
2712,South Pasadena,CA
11404,Solon,IA
2906,Floyds Knobs,IN
10764,Blythe,CA
6354,Newcastle,ME
11769,Eagle,CO
1933,Yountville,CA
5875,Mulvane,KS
21980,Dexter,OR
2598,Winfield,IL
3185,Bristol,CT
6321,Alpine,UT
23899,Rocky Face,GA
705,Wethersfield,CT
70,Littleton,MA
1592,Dunwoody,GA
8140,Daphne,AL
4251,Watervliet,NY
1264,Grand Lake,CO
4720,Agawam,MA
4016,Manvel,TX
3788,Milwaukie,OR
10283,Tappen,BC
5910,Gunnison,CO
10130,Port Hope,ON
1860,Amherst,NY
2492,Morrison,CO
2571,Aventura,FL
7906,Oak Ridge,NC
8278,Sheffield Lake,OH
4609,Fair Haven,MI
5088,Coplay,PA
16720,Carleton,MI
6946,Mount Freedom,NJ
1057,Jacksonville,OR
9624,Lakeside,AZ
19371,Hawi,HI
15496,Lewisburg,WV
13103,Galesburg,MI
4473,Oakton,VA
1232,Catoosa,OK
307,River Forest,IL
5125,Uniontown,OH
5734,Claymont,DE
4252,Bonney Lake,WA
1304,Ronkonkoma,NY
5915,Cosby,TN
1659,Highland,IN
133,Onset,MA
24480,Ranburne,AL
24725,Byemoor,AB
4562,Greenfield,MA
8743,Port Allen,LA
16231,Ripley,TN
989,Wakefield,MA
11026,Bishop,GA
16873,Beaufort,MO
2052,Pearl River,NY
824,Ruskin,FL
14383,Bowdon,GA
8270,Farmville,VA
5697,Pedricktown,NJ
20286,Shelby,IA
8683,Bedford,IN
2143,Little Silver,NJ
751,Bridgewater,MA
19901,New Paris,OH
26131,Robson,BC
3018,Oakwood,GA
1754,Royal Oak,MI
15266,South Fork,CO
1628,Topanga,CA
13675,Canfield,ON
13373,Middlebury,IN
2992,Irvington,NY
687,Wauwatosa,WI
2260,Butler,NJ
12067,Kimberley,BC
3750,Forest Hill,MD
4696,Armonk,NY
14243,Triangle,VA
21392,Lyn,ON
2841,Davison,MI
8052,Pineville,LA
15829,New Braintree,MA
3322,Coventry,RI
3354,Berkley,MA
1561,Sandy Springs,GA
5226,North Ridgeville,OH
2705,Lake Arrowhead,CA
10074,Alexandria,IN
5430,Townsend,DE
8026,Sheridan,OR
14909,Frost,TX
8045,Afton,VA
12898,Thompsons Station,TN
3260,Dallas,OR
1080,Burr Ridge,IL
18837,Chancellor,AL
10844,Ogdensburg,NY
4043,Elgin,TX
5471,Lady Lake,FL
13133,Beasley,BC
12373,Sidney,NY
14099,Kitimat,BC
1905,Upton,KY
1063,Darien,IL
4332,Lockhart,TX
10457,Niverville,MB
8995,Galiano,BC
2288,Getzville,NY
8566,Platteville,CO
4137,Murrysville,PA
1176,Florham Park,NJ
12854,Angus,ON
6486,Corryton,TN
1114,Forest Park,GA
6714,Shoemakersville,PA
14049,Brightwood,VA
12688,Crescent City,CA
5021,Monroe,NY
25323,Courtland,MN
15639,Grayson,KY
4005,Coronado,CA
8720,Quinlan,TX
6446,City of Industry,CA
7845,Riverside,RI
6955,Wilmington,CA
7528,Trinity,NC
10237,Le Center,MN
17587,Chatsworth,ON
9584,Lakefield,ON
7001,Camdenton,MO
3772,Gahanna,OH
19934,Pearisburg,VA
8834,Saint Lazare,QC
4196,Guilford,CT
17940,Batesburg,SC
20361,Pescadero,CA
10167,Greensboro,MD
5169,Austin,TX
5968,Philo,CA
26315,Appleton,WA
14967,Avilla,IN
9107,St Paul,AB
7356,Flowood,MS
8972,North Adams,MA
4844,Grandville,MI
21021,Watervliet,MI
2424,Elmont,NY
4879,Comstock Park,MI
11178,Hanmer,ON
5623,Ararat,VA
14681,Drayton,ON
12065,Guthrie,OK
5161,Austin,TX
14376,Citra,FL
7830,Slate Hill,NY
689,Jackson,WI
