cbid,customer_location_name,customer_type_name
e5752e7157f38d3d233045b48dabb71cae7e40955c4c23c996663d6fb15a117b,regional,consumers
930c1832412085353447a1161ba1b08f5fa70c66b5a18beb3031dd24780000c0,national,consumers
f01a620127e9e7f23364ae45b7ef2af509ce35402d7ba4bccc1a7855bf9b3b39,regional,businesses
3c1c8e9195c4386eea01efaacd8e7a34366eaee4ca8e0273d63c9540bc392fe7,none,consumers
c05fec33f6f09ddec42becd9fa34b80f41bc77c6a713fec90fc2d0375d501782,local,consumers
8fb76a8d595bd5bdf38c8911bec8e6f674ff81232b49e9ec9ba7ecc03d494600,local,businesses
a143f2e85d018069889e8ec1330765bb79bd009ec4aff502a1c1ce0140be6cd2,national,businesses
8f09cba7dafd9c674b655ed3709d5ad41f1596139eec9859b27afa84c55f5587,regional,businesses
9011a36b2a606671f94a34f85c696861755b8575fe2eb542017dca4f24d35d00,local,none
a8d518a1249e8201f62f9b44976688cec7dfd00759c30cc571c8e5af2f90e8c1,national,businesses
b6ef947ce80ea6010415275e5730aa98b185bcb0620b45c5b512e2efa5b590db,national,businesses
8ec754239c768f0a00e6ed729604043cb69bacce69b2d729c23a2dd403d08e77,none,none
867960df5d2059b0cd6fddb0f022057f6d23a74e574cc5a74d4d3654b4b83ecc,local,consumers
040720dc1e549ab4aa877272174316e206844a964301329d7b2dad1642da61ac,regional,businesses
7150a33e89aa75b201d6956b8a6ca579a594cb207f5b9e43cd749370c14948fb,none,consumers
ad203a4fd13209edcff21ab4772e5820e174a7cf731e881134ecf01fab01f2ec,local,consumers
0359e3065bf0cfd03b601478d2610dd6517bd13be9b1ba1514d6bc5f7d36c256,local,consumers
883333f168956943fdb8d21965288528b50d2d63e96f331216a11c8dac3f430e,local,consumers
3735952b65f7efba58bdb54564b8d36ba90209e337c74f6675e27c3ad3c2e2ca,local,businesses
984f7ef6d79206b73978923b4dc16510abc5ae2f1076bfbcf611d10cbae62b1a,regional,consumers
628197bf3b3b1fa52e69761ac648a5cd894863105f67f2ff0549c3862dcd7f25,local,consumers
e27e22489662cdd09eaf02e925146e9c14ccf6bdc70fc1e6c931c23213e48763,local,consumers
da4dcaca76c5870c5f4765d81998cc4672fc348d52f442567ca2916c8995df02,national,businesses
7369786652488e66bb020f806263f0d84c3e2c48318416685457526b5aa29cef,regional,consumers
e5f8595631dba19c0f445f88606112869d9135c0ca7fd8d0bd602d0472d96e9e,local,businesses
ea1d93f99e061616bd6bbe9a144b018f62d7693c874aa1da8c63e1778d818007,national,businesses
6ae045ff91182aa7d770c5e021198dac58c29f95940607d6ae54bbd41fcc42ca,none,none
d8d9c33a5548d2b2446853634dc9d58243bf761c5af9d814c3c827cbed650699,regional,consumers
6da67d4d5924ff8c27e7aae64c7a380325e4e3601a205904b3981ed4f5c39600,local,consumers
ae83bf73175f1717c92f6f706a1c017c9f0d2da9e21ec496c110a0607a95125c,local,consumers
5f9fedef8e571ddc7e5b79ae107819e414b312a228d20d2e702d8dd36ef7b4b2,none,none
cf1a8811b22cd244f3a97e7ca6cb7f715ef13b2b2c562f145afc7b2f8275aa84,regional,businesses
b05ed57dd1a2d26cdb36107e84a9bc9df61c85859e4962f88e2b835c3e05a13e,local,consumers
ee1ca3e16de437ba5adb452f4c7c0cc903d3b3d18c3b247a7f8c3f1750b8c776,national,businesses
faf4becdeabe64577787be6f21242c60c0bbdcc8a8cb67b680951626dd852608,regional,businesses
5968a56fa7f109277d53b3d76025bdba9a3994347ee548e4617472f096ddf981,local,consumers
b941ac0ed3aa2104e23dc083b07e094fc1bd01d3d3ba041f30c2307f3afd9c33,regional,businesses
b80959e4fa6ad4705757095fc6365016d84198d9c508a8de1eb4edcf17868ec5,local,businesses
0d4ad474d27700de9e7f28c845862c79b77468c7791433f275367566e97d2d7e,local,consumers
5671c9eec4dbe75c4d24a4945d32047f9d74206c5331a2fe41220d86eae5a033,regional,businesses
f402adffa2d58ae2dd4d24423340a1888eedea18223a4adfc3818731f4d5b38e,regional,consumers
2e2d6e071685e6ee45fab63e1bedbb476c2f4822b1365e7aef542b24a5d824d7,national,businesses
6da3382e461b72fec5db2089d8a9e491eb32cf8322fd17fcff4f5f0fde9db6ab,local,consumers
adf7fc6a7a705d25fdee80a8a8b4653e4b971f3affe22a0d8aaa50f443fecf3f,local,consumers
7e33b3554e07fa077e24e2b48f74c1d53c26e247834e1927461d592d5f791743,national,businesses
d26d6bdfd3baf93b136bdb7e4acbf93975d49d93114ce0f1cef28596b923cbf1,local,consumers
fd2ae94ed62c90b0a024d8b71775e6f456bd24deb1f061adad9b0fd04fad88c8,none,none
1274dab6033965368b9e2419915d5bd37f30ba2c6777da52122fad644e3ac676,local,consumers
571298c8595bdc70b3d197ff482fc37090a2e72c54c1255c7cd69297a768de3b,national,consumers
c09e375105c9095e9b8a95e6e080282a94e776114f161535bb7cdfb2967efa6a,regional,consumers
94fafe43b4ed0165ae428bad91ef463fb77fadba42ff6202c9674d6b5a2af52f,local,consumers
b9d48d3700c9b7409bd7ce9acf84dd05aa2c957f07d98e4e456244cb1d71707f,local,consumers
442e086785e9976bfecaff4eae45460112d3a99c082db878ede74016dc5002a3,local,consumers
70c0fd3d48b6b407da45faca681e2affd8c69293f2caf229c74aa10ef6718583,local,consumers
73f74f17458f49eb819273c6eaa9774bb55af98b6e37bfb2d63542c34ae81a38,national,businesses
e5c63fbcabedd200e76ff322d4c8392d975aef236218c9083f79d4d1124a77db,local,businesses
5a1cecc9f3f3015de43e33a0ab2a44148e21648768e37bd197144d158b1c08d9,local,consumers
02cd00043c494b27264f2661bb14fca69886fb94e67cd37124a0001467a4aa70,local,consumers
360345f075a3153ab70c88bf185964149353bce60ced9dcc1db85de1ba6131a7,regional,businesses
2191a0358bd3fe217ddb36e2ce07adcaf9c1882287cebbd718e3b6e9600ed35b,regional,consumers
9a6c69e97ffb75b762104a29eb70cb15d55028c039a1df53f4a644efba633a23,local,businesses
27c45cc77da42194bdc5cb2acf0c8336a35b1b81d6e4ae927a27b71b0c40c9b7,local,none
da62ff62da32d766dad273eb5a642423c8e7ec652f3b208c7b0278e32d3ead04,local,businesses
7f819adfb1ae88700aa97995b66130fc4948427f6817be4cf092f479d02ffbd1,local,consumers
6802db1113ede122a434a9602276d2a72047dfa6c51b2fcaaffad4c9640594e3,none,none
47648193e8062ffd4282b9938108aaa430b1e1f50a663c11da8108620e1d38db,regional,businesses
31c5c3fa039fd9ef6f25dd5b62cf3ec7279928ed6216adfa6b383019c2ddcf14,local,consumers
ca2e468a36973cf7b258799bd8cfe22f3a5da068d8b8b96bac7191e42c4753d3,regional,businesses
6b30901cffab101bd56f6c7227c852d6d8c2641d98275503f522e3acda192cdf,local,consumers
d3d87e6f60dd6b6e059324800175f008ba8d4be3db3633d5c1a34e7f45ba2be2,national,businesses
1332ed9f01b601d2ee402fb4291bb630fb8ff296c00fdbf7b2e16c69ef047511,local,consumers
402a8bd5124f5fa1bd5f6ae4b6c76b4743d9cdb80b7f14f63046394ed23790eb,local,consumers
e565f45eedadc2020a4278b3cd0fce3d5f02a5e2f0af66e1a40e0b9b36bc18e8,none,none
54e60681ebf745e2c4fd4d10171937f2dd83e4c8c44ce0195ae2f359439a1f6c,none,none
f3c03062a9a5c43eb939478eca6f6074ddbfa0dd9c83af1b611b0079619b8229,local,consumers
1cd9547f53fde01a6a82138fbbab5c2d6c6be5739d27fbf7c21929ec620dd17d,local,consumers
ddfed3ffef11cb8c0063338ac84b79fd4b6724a287332635fd663a83ad7b2ae0,national,businesses
6d10315501acaecd4983cb1072fb2a99a3b87df62ca608c6b0d04c6d9f59417c,regional,businesses
594cefcf8d01369a30ca345634fa4f5deb92e810893ef6e80e4a629e4693a8c0,regional,consumers
46ee011d085f030650c67a0fd5d63a6cce7d1aaa8ff24071d2e79b691ab6bbb5,local,consumers
e0613d4baa1ac3738eff122d365a73a653c6c158a89bdc2d6be9af26b1135294,regional,businesses
39b0401fb642de372e0b80433ccbe8619d4d98ca4edf35526849102cb0a6f12f,local,businesses
0a6e7b246f2b5687ca5599f83941964451b27103e5def95ce9c31062d58bff37,local,businesses
72da2622b7d01bb0b808ba4a48330008ef03695fffefdaca206fed87b7ec02d7,local,consumers
23fe031d44d7442531f73b235bfc563db9e237d201b2d53600a6f1a106e51c05,local,consumers
3ede22609b046f1722c004b39030e23f7a7fd5baf339205f7ed23c0ef185275a,national,consumers
0430b9b4751efa67ee13eaaa652e7bb5546a1b768e08a65f9c6750adfcf5af1c,local,businesses
2fca2377254546e5ecd97ebd8377e7a836e94ac3f593676b0a11e7b643601411,national,businesses
5e4603b4da319012dba927d24862cbcf0c61399b7c2405b8d08e71cbc69e3b4e,local,consumers
508511b34119a0da259e9c809dc52ebc1034754d73e024a8a13f9ebd4f66bd85,local,consumers
b466cffb14151a1bfd164f5266f2f9eb726db48439be9acd409f4cc62e83ccc7,national,businesses
e5927bddd49428d8f22b7b5c8d595c60ae8cc678f841a059afb78f4edb10d859,none,consumers
d694c43e3bd42419ab6022d9d631ef5448bdc87b385e6a90aebaf79b1fb4e10e,national,businesses
a04bd579a60b6f5bac6e374e2cc39a1fe1d914c096e83e15be3d681f7c2707b7,local,consumers
d3badbdea8ff50d118f3879d8a7d15540b96f35fd4de489ef183da4a6d73ab6b,regional,consumers
362610c60345016c9ea04167e09675e0b2191003b7bef182d540474866675c87,local,consumers
b89902588153f068d693c54dd89594bfb15b3c43e157b1b5aa97e28b1ec7e8e8,regional,consumers
a9d8faf0ae546531ddd590426acb5ace8eddfd3997cabcf4209263e87abf9f0d,local,businesses
1ac9504f13baba10b45752ac73eb19e3daf935e378a63cd611b27308c9c93b46,local,businesses
446747fe7cfbb56e9073923a4f9c886ca9d937430cab1ea0714f8026f9b2d44c,local,consumers
48fbb62d4e34c355a42f291688e1f9fde7fffc1ec69a32e5217feb95798e2bc0,national,businesses
30f898fe3ee3328e73fb86cf736718f099515bf1d04f41a38698e85a751481c9,regional,consumers
0b0c081aa9542fdd4ea3aee8107c7f9285a4a4c683133b5e2b768f2b4535183e,local,consumers
2d86d253b1270a30cf89afbede8b8c56b96405535469e4140a22a63aff96818f,none,none
4311bee462b773ab58089531b73acf44d8faeffa1808f90ae7da8c156ec16f21,local,businesses
9ba89dfeea4704ec621c27bb7e7cc22f20a664357a34a6d33371cdcc69b1cc71,regional,none
01a849047538f5425da1dd7406763803bf2ff327ceb8f0acfbbaecf6cce2fe09,local,consumers
71eee0cfe87301540d14fd038b79745a3f5aba32ea1ce9b63a6b1e6c21fd3ee0,regional,consumers
418dc43d14e4f8e95556385093911047fd8437d9e5d18f67fc347f97a7be48d3,regional,consumers
f1cd94fa5618a4a1b27a292b9d5221f526be94ebf110d2ace53d6cdc09a06132,local,consumers
477a26f5f975f05791d146b77b4a9c7edf218ef1bd91dd49b3d211ddeff4be89,local,consumers
e67ca75de9090fb4cfc63a9bdc3b01259aa9d4c62b69a9e9a6895cbfda4d803a,none,consumers
4d85fe042d9222deb4fa94d142d79ee7c35a35fdfabed1cdb2f18d86075b4431,local,businesses
fc087fb524c899b41cefa14af6e0984bed6472d5ae2f80c4e4d1dd8169f7cb8d,local,consumers
567a231cfb0c27b43cc14fd71b1bc671d4ec5cde2eeaddf7c7a983e97392b24c,local,businesses
a94797e6a6c9e88fafd676e14745c5bc31be450e9c526b0e1535dc48e73d6206,none,none
5b21ac574045f8967fd63aa7f5cdbe6ae2e996c98384a2d677dfcb49bb8e3c39,national,businesses
c82186bb2405d10d657b1cef2a2faa8c49ab36810ace601b15421a24d206af63,regional,businesses
6a1a7ca7d8b4b8406252b7431cfc7140663be69ff57da5b738a69c9431399421,national,businesses
7bd58a6ea7a91f4c321569a97ca79449f6824c3bd23c56ca4f7713c6a031f33a,regional,businesses
2c8d20b541b13787c189f463cbc0df785e5c4a59d51edc2112b1fc251004be9e,local,consumers
21dbc5fce1bf58e1f9e4a19c438c2fa9e38981f666cf1c7c712bf872e1484d37,national,consumers
9bba81b8ced9599671b86dc334a941f1e0865dd4dab73a0ba733da7fd1c28c9e,local,consumers
35a96c728a3351b926337ce811d43fbf24debd0ed3623c8f4174dcaed46738c7,national,businesses
89a17799bc8ab2d23aee153bdf4ad2009d03708bde9c3af71b07621c2f59e4c9,local,consumers
a35bfae3d9302fbe9e212dc698df8de201c5b76ed8ef27181de59b4b54d95874,regional,consumers
f43c72fefeaf3375a7861bf4cbab51470bc2ac5ad48c76f4926bdd421ff269ca,national,businesses
e785b94daa00d992b761d460fddd1a88388dce184cfe9daa058adbabd7ed22fd,national,businesses
22737d21c2386a2daa7eb23493f8631cdb864e2a5478be6d98db2039cfcadca0,national,businesses
4e47f154e30ebe46de7e5e37b943dc712116504b18916ad31745aa31db16f4d2,local,consumers
72ae1e0de582a4e0a413df36c207a4241ab8b841216d60bc9354048245b2b265,local,businesses
64c7257d7f7dd3953465dda2b2692ee653f6e04017bd3dc80fbaba9da187084f,national,businesses
fac56604c9c7e6e9010fb625797de2398fa35b2857bd8c4937ca34d28cd09a6f,local,consumers
30a777c51c80e571d65e388f30b0336575de1a52db783dc3f551b64b3fc04ed3,regional,businesses
95b93f4ba4ad9a5ab82c575aa30f667b9e3655cf800ebc218eefb70e591dd2fa,local,businesses
285d5df6fe10a2e1eb321f66a2c0b6fc9b041322aed7c5b61b7f106d83731880,national,consumers
ae5b3e4e7c0f8a2fd368da75397374e14aca2be56f9cf7732b49916911b2a2a9,local,none
4e5c2a4fa01a6a446208aca1ad7b13e82b9bf39e9bdc1e03be2e205b43679140,none,businesses
966abce1f57905748d8938ab02ba54a1714509f62857fd939d81d12e67136daa,national,businesses
756e3303e4b69c73be009362f1b9731da2585346c433e57f38bcef5617a4eb06,local,businesses
756abb9b51a38ff9f13e9588b5e534645a89079449e52ce45b463506dddbcbb6,national,businesses
f15d1c4f15283e702be562f335249ad4483adfa75de38916c7fc9822ba64f03e,national,consumers
4780c01efdeaab3068e264620252f1d516ac0e05ebea75f3a679ed81dec04fb8,none,none
5938e44351d715b79ee5bfe0cd2a6201263dc77f702b220cf0ecbe2eba11471d,local,consumers
946670f67a509b94c63bbb768c73c68687a9868e72b035163d1ebb95012bb911,local,consumers
2aa467eda1eb1cf8b462968900068ed25d4b29f7b46a4ba99168b8f925cd8f28,national,none
8582a4b02c5db17220399845508b8eb90dd475138c85ea96876c613f6bcf6564,local,consumers
27b3e4c63129f25669da3f78854ecd9bb73b8df28ca5c4dd479ad4bf0fc4f997,none,none
9eed02d21a8dbfba74a7aa1f3fb791df1f5e8fb7d3a3975966778c698981c8fa,local,businesses
f662ff391341aaeb0aec5cd9df10a80e0bb104c7551fab5a29f7744d0bca5934,none,none
013dbd58ae7e58c8b6927fb2c7ec4162be8938002307b38a522ccd05fdc569e9,regional,consumers
e3abc7e7c47c756825cb134ced3267088ee839eba4b69706f98bf630490abff5,local,consumers
4a9ece0822f6ad3043592a3d839a54670a6db1a73c50492245564a128d632a4b,local,consumers
3ea85c764e63a6a96c85b453a815166b8a5533fbdf70467e93f2417638694dea,local,businesses
5790629a08e4c103b55b571c1830e40c096babcc7c36ece60a759dabef17e9d3,local,consumers
f1f16571b3d979dc294a9ab3a1888d8d317d8cf06b8d640b711234df914960b9,local,businesses
76cec094710f575d5a1ea6b4c0c2c2381577c8004d148b07eaa0adf6d5bbce4d,local,consumers
80edb5995e713b303cad951c50a1175d64b35a853fb5929953c161c3bba99f21,regional,businesses
11a7e35c4d2a732ae219f176212db4708c3ef1c30c4b2a48f0c763b580c517bb,regional,consumers
cf26ee0eba761a6a556443e3da70ac559bcbde15b9a6ec8d99d080b4347075e8,local,consumers
1cfbaff55451c9e48a9dbde2a457e8522276a7b4ab7b5a2ba5054f433c1c703c,regional,businesses
c74c9e24a2452293e8e9d205cab0295c0ebe206232f94a0f61ee06135eca49f2,local,consumers
e90b215141d00c753a2c28a45c2bfe4c3e4ad9f62760f45c142dceff8ceb2d89,regional,consumers
c7229b8465e49ae387b2a295a59408df1b6b174a1d4b7aed0b02a4bd85a3f34d,none,businesses
b9a741a35b5090ba4f10b848e6e9e0174624f67ba831ce08df78e95dbc87fece,local,consumers
881a91562c3280ec33eb6ff42053bb7cd4616eb0f44eb2e2827e12f548117738,regional,consumers
dbe6cd621520ec1c7e873d8d4886d56d34977e19d02cfa8c63ca0d54f2d0c854,local,businesses
10a84639a58994ec2fc36af8d96e9a8ce0fe5554c3f7973aaf899b3435406e7c,local,businesses
d8b6247f3a567ab172fd850f621cd20573b99dc0606fe3c24204f3aa215b2660,regional,businesses
62849dbb2fda090bb331268141df53a6a20071278f44d3b56deac9a3d3d39dc4,national,businesses
c81b51553a72f06088a18753e74cec0f1d69a131a5d10afe2bb13752fe7be28c,local,consumers
f03a26c1411b2052bf5bc0dc40256e18e42be5927e093a7842162b5f5d1a8de8,regional,none
b282f505926f70944974777cd65a1a0cdf8f5b7ea291e2b02a369533bf2ef528,local,businesses
171235ff0e90ebede6815b6ee507d6e2afdcb09e3ee5176af770b0816bbf75b7,local,businesses
24077b98c489f9d3ab243f96bb1520ed314603c78a1fbf1084779c259e3bba8c,national,consumers
ac6ca3ff4d58543215187404b4a8e23f1ac638540f148a2ae7fcae009168c9dc,national,businesses
1d6476e169b1f66cfb2af0ae1c4aa339edd3f6b18fd67bf28fab63cc8ae38329,local,consumers
8dac8ab1cce5d3bdf37c3e8e3bda3c1aae205d7e61a4ee6052001db25fc89798,national,businesses
f945eb7ba74b796a88c0c6b31f0188f77977c7b23e8d6f3a54ffccb8dbce8f4b,national,none
9eff5a8c677af400bcd2a1c9d900a1cfe212d6cf8de50fd55bc7ae49b8442056,national,businesses
05734730a22c0d5fa1485eaf6b760d3cd545c2db21e1448fdab6b6423721f1f9,regional,businesses
57388a148a2894d843e70e2a69e48ebdc66b0788ce6c7f9c06762b64c4f1a389,regional,businesses
6197c9c8d70535d1aac63760b49b9c94a9160fe9a1a43d0e58d051044d1d9ddc,local,businesses
3c6dc9e5e54db8feb6307dcfbdb72cd2d20675ee60acc0c66736eb49717480da,local,consumers
d64a012ae68bee8c79e0466cbdec25a79a50ef8c76f3ed33c9e4c8243873e08d,local,businesses
9f95af8c167efffa76668f147f12c02f0ff97942a9ac44b5a3179bb71c60d2dd,regional,consumers
9d46b12eeb631d0ad6cd17bccead5f1e67ede14317970dea77901a736a51d1a7,local,consumers
8ab7c663346c72cf16f91b4318eeb0a622894ee145d1fd51736cdd97d47e3089,local,consumers
c6f39e0eb654040b2ef524f19d8411589cb5de48c910bb284afff29e3829da8a,regional,businesses
bb1df64d3c69090cb866111eab4dc07e2f9ccf45e904128191d7dc219494194f,regional,none
504cde90b4b7d4ca05f4612daf764c5be890f439b87e2584b9f0fcdf0147a0ba,local,consumers
a5489920b7ce7e4faf5e56d927eee75b083cca5632b8a5d9ebb9488afec1a681,local,consumers
a663990010e017b147c1d40895dbe21d2364a27a665e2e420fed3db64746bf60,local,consumers
27a6d18578ce388f39835941bd43098c5130d0770015c26cd2a5f2f53be59808,regional,consumers
432dfb3a70d1b51354e98db6a60fb1a9e654c1bdbc48e597c9aa7306676a1a3b,none,none
b52fe67b303af5e348a354eecb7efc8a39c4377f531b31ce8d86143d52974bb4,local,consumers
089ceda456409a25281bd9a2161ab9fb22e8d3074531e5b882b1d21930a90fbf,local,none
60f23fadd78e42d6b14949b25b37ca26b4d48e0d60876b2d737bf8b78e4a27d2,national,consumers
e1e62f370da80cbb7623c995b439d0a2551ce5c6566baaac061ab1e67367b443,national,consumers
6061dbf96c29342cb981acae511af5ba765dbfcbcddc39753e4855e57463a7e3,local,consumers
a095776156c6f79b8fb923a8c007a0f30d4d90a1392ba6ea9923fd837edd826c,local,consumers
910aba34786d2060e405bf1d4e610419f9cff955e7e6e727a11343d689b65439,local,consumers
acc6f8dcabb2509a1e26988d37fa164384fbd0055960c7d617c31426f07742c2,local,consumers
9668bec2af9af5ae7e63fb1e53639a63794c3de7d7afc71ee1a726a279774a7f,local,consumers
743f77926da73fba3d373b27d863552fbd6a14f9ca419e32de7c601636707bd4,national,consumers
caba280652829fbe05d6093a8436e071ad88cafdf31bb2046fb63ae5bd61ec85,local,consumers
0fc600c12b8f0b3307ffdc3aad840c3473ede661afba0788946967ebfd9dd7a6,regional,consumers
a73f7df2b3ef68081f5c3ca18e9413cd66c87d2e581ddcfc4511aac55cbe2422,national,businesses
2eeffdd1f4825eb62e60474b3c28fc49172224059b5e50d0b79698abc9516d67,regional,businesses
7d61d113d257fead4b3a79170b91190722dd000e747823796271e25799ce853e,regional,businesses
b708e0d1b34e7be216a0c93758a468e42644501c3c4038988da22774b101a832,regional,businesses
4c7f19726e85e5bb040fc5d805c2f368b9b41af55ca3d765901238f19f5097c0,national,businesses
45c353e97133e32610facabcecfe31ee4ddf29bcdb03cd7d8dd881965ad1e565,local,businesses
8b655827229a71f3ead4f4de9acba1e69c232712332033f1c3ac5d24ffd475d9,regional,none
b6a1492c15952442392427b27a30b622989bfd2e17b710da064a7870d88c4292,local,businesses
3b2e93a13949a17725e97afd2642f536de12a76f34322624be723562c9c0f281,local,consumers
2a53e05d7d0411ba375690d28e444aad681d4e80c0b980991fac95e7a087cee9,national,consumers
80ee6723f0b7896b61d6e62c74b6d9c69f064973161c70df9444444184a1e0c1,national,businesses
4b494a01712217b473b8d3bcaa260edbdb43dc44b828c2625b1ee79c0d0b8b87,local,businesses
b5fae10f7347a5c56ad49c0bd66c6da4566c511b02a153b61ce098ad8589bdee,local,consumers
59d5778542ccb8120605724759f0c037b9461c9e77afe9ab6fd49c115b597f2f,local,businesses
f2a094f6ac68b8494ea28e69b34db69cd3144592c528786a823524cdcfbaf9bd,local,consumers
c8f80a624acfd1ba71ec432016a426668bc61dad6079f6a9be57012a7258b0c9,national,businesses
f8052ffc0d9347bd0ad6fd15f5bf0560ce3d78ea60c31e2e2581aabcdc2844db,national,businesses
1cbc13e7e8db076b8a5a88cf4db4d306ba972f8c0fcf691c7467314a9fe5328d,national,consumers
ed1cd7a8cb3db3d2429751398a754e252ea18250e15cf072fa0b306a8eb2bee8,regional,consumers
61599fbbe5d33095e745571f655ee133d2315b108e0fb4162520e2c41d8ad80f,regional,consumers
dd77ec09f5ddc823ae4778d2cde197bf10ebb6eb8c9a3bb14f5428588e59af6e,local,none
9a4dc3d4cfc812d78a13234340c14627f3b8f14a73e9309bcb7c8cd7ca7d602a,local,consumers
2020177e5fed4d8a1d8c53a2a230c7ab8f1e7a0cd312f48776316519b280138b,none,none
5e0253dca6392978189408c0fc09fde9d0feb41f314345ff51b0b139695d0cac,national,consumers
430a417b5b60012e0ed8d424fdec68168d9f0e19fb1102bb9b25a6b8beec7d7e,local,consumers
ba30087f4850b74fd812899deb1896a6cf780204074a663e5bfc923a41b45aac,regional,businesses
4a11c1097913d40ac15978cf7164d5d3caedeffca03a9edf787bfee972860334,local,consumers
f6f5dcd8600f3accc0e66441ed7e8d17fe32e3dd16b0f28df13316b7e66c9210,local,businesses
f86f02dd096f35ee7e5898c7b45dac83b81d51874270ba63c19bf88ead72f411,none,consumers
39adf8047247a89fb8f5b0d2ebdbd720aefd36a87d5a23a5f91ee61eb572a217,local,businesses
10e3ff27ef5982c0c8acbcdc48f16d630c517a4663f28e439d140f4c36bbb9a4,local,consumers
81f093615886583ecaa02dd3ec597d653d92d105cd6dd43815e72e277b058d76,local,consumers
3353fbaa87db0310d1fe02ad3bb8c1c7ae1e1bc68c77cb93f634caec8758d9b3,none,none
0748463690d12b909b42d82d913936f4aa59604cc88bc77fd1737e283af44da0,national,businesses
53bbdee06645d3b3b93fadf022a1c6ab60819dc52e6c515ab1ca81a5148c847b,local,consumers
e7492f1f0967361b49bd5d0cfa79d7bc9bdb584f4e6262cb7844c1dd5eedd3e6,national,none
a41d177d024f8d0ff60d5674c928de7cb44a9590967f37dd00e1d09111007bc2,local,businesses
97e5c6524cd57e72ca20bae38e928a471096e6e16ce8b5e6b26c22fc98e07ff9,regional,none
2ead5f1e1c40271cacfb6d163f7b5c2e435ee50142c3aee73fed808d8e6318b6,local,consumers
a9ec921995469d6c50a43b7a05ca044bc5c3b3ca7150c8965ac76bddbc901ffa,local,businesses
ed5a87d5a8575acf2c9eebcc164b9f78d10b716fc9c9d4a5419a6aadf7fd4773,regional,consumers
79273456aaef2a91efea46e0c943f261b591d9430662ca3325992b9554877a3f,national,consumers
bb38209132222d719bd8bc0537f7d41627d80efe2972b1fa5811fbd488d2be1f,regional,businesses
d7a3cf1820037d087f5988fe1a72a4ce10b055bfa653a1b75a83094d8b91aedf,regional,consumers
25ce3003f4cdceee63b8c458fadcbf64ad660cf702850be40f049348e7c50ed6,local,consumers
1529d04f97c3e619550e99208a72b0e0f5643e0e51262b7af3eaaf9971a06596,none,none
053e681a9c2025b71a8e6c83265386b20ba9ce3c0b0253c852452dc703852621,national,businesses
836f522d6be3ce54bc43ab1f306219eacfc4367c85b4919d5f46768d0e169892,local,consumers
e3043905b53a06578a668403d1020e4e857eaaafe2496d20d389cfbba806555b,regional,businesses
6f1e2dad8478d1b16bcd5d9dc7906221aecaa2d18d5b7abc46b20965c911bce0,regional,businesses
aa5c69dee67936654353b3ed08c298ba3441d08615747c36708303e6435bd038,national,consumers
fdcc19029ee5025942b7a567a6044788cb40a3a69e87e6eb90abd6b1ddf37b51,national,businesses
6f6f51d0acaedcad4fc462d0c2358829480881c1c7092ac5cad15e113712b5f8,regional,businesses
bc488aafd2ebede9ab9ce2759623c8a86ba4aa43ea37009df6452a2e8d60bf33,local,none
7bba8f73c3aeab4b3fad95c9c54358a6c3d17370c722df75bbc33cd19791b582,local,consumers
4e976a1734858f8538c1fc7825554d4dd10aff834ca9e71ee211b9f7c0643d16,national,none
